gamma,max_depth,learning_rate,n_estimators,min_child_weight,train_acc,train_f1,train_tp,train_fp,train_tn,train_fn,train_precision,train_recall,train_roc_auc,val_acc,val_f1,val_tp,val_fp,val_tn,val_fn,val_precision,val_recall,val_roc_auc
5,3,0.04,100,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,100,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,200,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,200,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,200,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,300,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,300,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,300,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,400,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,400,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,400,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,500,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,500,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,500,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,600,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,600,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,600,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,700,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,700,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,700,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,800,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,800,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,800,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.04,900,20,0.6184642099170364,0.041212121212121214,85,12,6326,3943,0.8762886597938144,0.021102284011916585,0.5096044711318655,0.5848918225155849,0.008756567425569177,5,3,1590,1129,0.625,0.004409171075837742,0.5012629659522315
5,3,0.04,900,50,0.6124831178853946,0.006430868167202572,13,2,6336,4015,0.8666666666666667,0.003227408142999007,0.5014559255924841,0.5837917125045838,0.0,0,1,1592,1134,0.0,0.0,0.49968612680477087
5,3,0.04,900,100,0.6114219563959097,0.0,0,0,6338,4028,0.0,0.0,0.5,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,100,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,100,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,100,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,200,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,200,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,200,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,300,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,300,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,300,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,400,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,400,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,400,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,500,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,500,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,500,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,600,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,600,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,600,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,700,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,700,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,700,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,800,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,800,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,800,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.07,900,20,0.6202971252170557,0.05247953779489649,109,17,6321,3919,0.8650793650793651,0.027060575968222443,0.5121891709124798,0.5848918225155849,0.012216404886561954,7,5,1588,1127,0.5833333333333334,0.006172839506172839,0.5015170537769408
5,3,0.07,900,50,0.6123866486590778,0.005937654626422563,12,2,6336,4016,0.8571428571428571,0.0029791459781529296,0.501331794510061,0.5852585258525853,0.007023705004389816,4,1,1592,1130,0.8,0.003527336860670194,0.5014497952351059
5,3,0.07,900,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,100,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,100,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,100,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,200,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,200,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,200,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,300,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,300,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,300,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,400,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,400,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,400,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,500,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,500,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,500,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,600,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,600,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,600,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,700,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,700,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,700,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,800,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,800,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,800,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.1,900,20,0.6198147790854718,0.050590219224283306,105,18,6320,3923,0.8536585365853658,0.026067527308838132,0.51161375734328,0.5852585258525853,0.019080659150043366,11,8,1585,1123,0.5789473684210527,0.009700176366843033,0.5023391026215884
5,3,0.1,900,50,0.6135442793748794,0.010864197530864197,22,0,6338,4006,1.0,0.005461767626613704,0.5027308838133069,0.585991932526586,0.010517090271691499,6,1,1592,1128,0.8571428571428571,0.005291005291005291,0.5023316294502735
5,3,0.1,900,100,0.6116148948485434,0.0009925558312655087,2,0,6338,4026,1.0,0.0004965243296921549,0.5002482621648461,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,100,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,100,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,100,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,200,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,200,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,200,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,300,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,300,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,300,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,400,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,400,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,400,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,500,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,500,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,500,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,600,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,600,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,600,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,700,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,700,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,700,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,800,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,800,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,800,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.13,900,20,0.6202006559907389,0.051553842447602985,107,16,6322,3921,0.8699186991869918,0.02656405163853029,0.5120197979871415,0.585991932526586,0.015693112467306015,9,4,1589,1125,0.6923076923076923,0.007936507936507936,0.5027127611873374
5,3,0.13,900,50,0.6151842562222651,0.022064231429271882,45,6,6332,3983,0.8823529411764706,0.011171797418073486,0.5051125632719903,0.5856252291895856,0.010507880910683012,6,2,1591,1128,0.75,0.005291005291005291,0.5020177562550444
5,3,0.13,900,100,0.6120972409801273,0.003469640644361834,7,0,6338,4021,1.0,0.001737835153922542,0.5008689175769613,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,100,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,100,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,100,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,200,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,200,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,200,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,300,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,300,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,300,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,400,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,400,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,400,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,500,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,500,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,500,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,600,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
5,3,0.16,600,50,0.6140266255064635,0.014774686037921694,30,3,6335,3998,0.9090909090909091,0.007447864945382324,0.5034872647541679,0.5863586358635864,0.012259194395796848,7,1,1592,1127,0.875,0.006172839506172839,0.5027725465578573
5,3,0.16,600,100,0.6119043025274937,0.002973977695167286,6,1,6337,4022,0.8571428571428571,0.0014895729890764648,0.5006658972550305,0.5841584158415841,0.0,0,0,1593,1134,0.0,0.0,0.5
5,3,0.16,700,20,0.6208759405749565,0.0625,131,33,6305,3897,0.7987804878048781,0.03252234359483615,0.5136578268936629,0.5852585258525853,0.01737619461337967,10,7,1586,1124,0.5882352941176471,0.008818342151675485,0.5022120587092338
